V0	0	0	0.0010256263
V0	0	1	2.7910288E-5
V0	0	2	5.1636607E-6
V0	0	3	4.072088E-6
V0	0	4	6.974193E-6
V0	0	5	5.668747E-6
V0	0	6	7.757358E-4
V0	0	7	8.59325E-6
V0	0	8	3.6057477E-6
V0	0	9	0.0017709885
V0	1	0	0.0010258136
V0	1	1	3.0759905E-4
V0	1	2	2.1202602E-4
V0	1	3	7.8529214E-5
V0	1	4	1.9789101E-4
V0	1	5	3.693466E-4
V0	1	6	7.824008E-4
V0	1	7	2.9373087E-4
V0	1	8	1.0316796E-4
V0	1	9	0.0017708908
V0	2	0	0.0010256948
V0	2	1	5.983428E-4
V0	2	2	1.2939986E-4
V0	2	3	1.7718079E-4
V0	2	4	2.740633E-4
V0	2	5	2.1989881E-4
V0	2	6	7.8085787E-4
V0	2	7	8.023429E-4
V0	2	8	1.2716367E-4
V0	2	9	0.0017708428
V0	3	0	0.0010256995
V0	3	1	2.0656336E-4
V0	3	2	1.900544E-4
V0	3	3	1.860888E-4
V0	3	4	5.202169E-4
V0	3	5	3.0698994E-4
V0	3	6	7.7762007E-4
V0	3	7	8.607259E-6
V0	3	8	1.2336239E-4
V0	3	9	0.0017708844
V0	4	0	0.0010258531
V0	4	1	4.1061992E-4
V0	4	2	1.1770913E-4
V0	4	3	2.2202119E-4
V0	4	4	1.2663857E-4
V0	4	5	2.6231518E-4
V0	4	6	7.798853E-4
V0	4	7	2.7148408E-4
V0	4	8	4.184006E-5
V0	4	9	0.0017709006
V0	5	0	0.0010255617
V0	5	1	5.5136136E-4
V0	5	2	4.8902264E-4
V0	5	3	2.712504E-4
V0	5	4	2.8226487E-4
V0	5	5	2.1501297E-4
V0	5	6	7.8581757E-4
V0	5	7	4.80242E-4
V0	5	8	1.3823E-4
V0	5	9	0.0017708399
V0	6	0	0.0010256948
V0	6	1	4.2291504E-4
V0	6	2	3.9589914E-4
V0	6	3	2.4063114E-4
V0	6	4	3.9228183E-4
V0	6	5	1.9920708E-4
V0	6	6	7.76237E-4
V0	6	7	6.819364E-4
V0	6	8	1.0228467E-4
V0	6	9	0.0017708337
V0	7	0	0.0010257598
V0	7	1	5.101124E-5
V0	7	2	1.9670455E-4
V0	7	3	7.275377E-5
V0	7	4	2.0877502E-4
V0	7	5	2.0550213E-4
V0	7	6	7.7831565E-4
V0	7	7	7.3342264E-4
V0	7	8	1.2192207E-4
V0	7	9	0.001770883
V0	8	0	0.0010255806
V0	8	1	4.930685E-4
V0	8	2	2.4045457E-4
V0	8	3	2.2362688E-4
V0	8	4	3.2118507E-4
V0	8	5	2.407643E-4
V0	8	6	7.778166E-4
V0	8	7	8.25144E-4
V0	8	8	1.2811669E-4
V0	8	9	0.0017708297
V0	9	0	0.0010256671
V0	9	1	3.0517098E-4
V0	9	2	3.161388E-4
V0	9	3	1.20622244E-4
V0	9	4	4.7269967E-4
V0	9	5	2.1926532E-4
V0	9	6	7.789544E-4
V0	9	7	3.767851E-4
V0	9	8	1.2717316E-4
V0	9	9	0.0017708568
V0	10	0	0.0010256346
V0	10	1	1.543943E-4
V0	10	2	2.472416E-4
V0	10	3	6.589922E-5
V0	10	4	2.901912E-4
V0	10	5	2.8493188E-4
V0	10	6	7.8186643E-4
V0	10	7	4.4147245E-4
V0	10	8	6.6141896E-5
V0	10	9	0.0017708816
V0	11	0	0.0010256207
V0	11	1	6.7080575E-4
V0	11	2	5.1003655E-5
V0	11	3	1.3040904E-4
V0	11	4	4.246903E-4
V0	11	5	1.528429E-5
V0	11	6	7.7888946E-4
V0	11	7	8.790263E-4
V0	11	8	8.485209E-5
V0	11	9	0.0017708367
V0	12	0	0.0010255651
V0	12	1	4.895155E-4
V0	12	2	2.1541971E-4
V0	12	3	1.1777761E-4
V0	12	4	2.2145954E-4
V0	12	5	5.0434643E-5
V0	12	6	7.850056E-4
V0	12	7	7.803371E-4
V0	12	8	5.3666067E-6
V0	12	9	0.0017708642
V0	13	0	0.0010256986
V0	13	1	6.3163723E-4
V0	13	2	2.4675942E-4
V0	13	3	1.5153553E-4
V0	13	4	3.0818576E-4
V0	13	5	3.668119E-4
V0	13	6	7.78683E-4
V0	13	7	5.3641933E-4
V0	13	8	1.8382547E-4
V0	13	9	0.0017708292
V0	14	0	0.0010255912
V0	14	1	5.1319605E-4
V0	14	2	3.2433655E-4
V0	14	3	1.04651845E-4
V0	14	4	7.767932E-4
V0	14	5	4.074381E-4
V0	14	6	7.777344E-4
V0	14	7	3.7227327E-4
V0	14	8	1.02789556E-4
V0	14	9	0.0017708034
V0	15	0	0.0010255631
V0	15	1	3.086653E-4
V0	15	2	3.1848226E-4
V0	15	3	7.333096E-5
V0	15	4	5.9232546E-4
V0	15	5	1.2618284E-4
V0	15	6	7.7707757E-4
V0	15	7	2.9968476E-4
V0	15	8	5.6792804E-5
V0	15	9	0.0017708591
V0	16	0	0.0010257168
V0	16	1	2.5941504E-4
V0	16	2	4.3171254E-4
V0	16	3	2.7964293E-4
V0	16	4	3.943741E-4
V0	16	5	3.8711773E-4
V0	16	6	7.808261E-4
V0	16	7	1.778841E-4
V0	16	8	1.4731755E-4
V0	16	9	0.0017708488
V0	17	0	0.0010256169
V0	17	1	5.917734E-4
V0	17	2	4.3983015E-4
V0	17	3	1.1768575E-4
V0	17	4	5.1159307E-4
V0	17	5	1.6300971E-4
V0	17	6	7.795314E-4
V0	17	7	2.7175568E-4
V0	17	8	1.18632335E-4
V0	17	9	0.0017708363
V0	18	0	0.0010257188
V0	18	1	4.0059414E-4
V0	18	2	2.7309498E-4
V0	18	3	1.10484514E-4
V0	18	4	1.7536287E-4
V0	18	5	4.4075234E-4
V0	18	6	7.782294E-4
V0	18	7	4.2280427E-4
V0	18	8	3.6652432E-6
V0	18	9	0.0017708641
V0	19	0	0.0010257829
V0	19	1	1.20539495E-4
V0	19	2	1.3636943E-4
V0	19	3	6.1859384E-5
V0	19	4	4.9655885E-4
V0	19	5	3.151005E-4
V0	19	6	7.811002E-4
V0	19	7	5.080479E-4
V0	19	8	8.3872714E-5
V0	19	9	0.0017708569
V0	20	0	0.0010256798
V0	20	1	4.4770216E-4
V0	20	2	1.2848212E-4
V0	20	3	1.3883127E-4
V0	20	4	2.8175226E-4
V0	20	5	2.6989015E-4
V0	20	6	7.825419E-4
V0	20	7	8.217171E-4
V0	20	8	7.6358294E-5
V0	20	9	0.0017708372
V0	21	0	0.0010255806
V0	21	1	5.426627E-4
V0	21	2	5.3483705E-6
V0	21	3	2.915819E-4
V0	21	4	2.444842E-4
V0	21	5	2.2806248E-4
V0	21	6	7.802622E-4
V0	21	7	3.0426757E-4
V0	21	8	5.0368566E-5
V0	21	9	0.0017708732
V0	22	0	0.001025697
V0	22	1	3.1163008E-4
V0	22	2	2.79824E-4
V0	22	3	1.1181684E-4
