U0	0	0	0.99985594
U0	0	1	1.0347436E-4
U0	0	2	8.081055E-9
U0	0	3	4.0412848E-5
U0	0	4	7.627604E-9
U0	0	5	1.2779167E-8
U0	0	6	4.3462935E-9
U0	0	7	4.169095E-9
U0	0	8	3.3998222E-9
U0	0	9	2.0234265E-7
U0	1	0	0.99986875
U0	1	1	8.928221E-5
U0	1	2	3.6483002E-7
U0	1	3	3.9581548E-5
U0	1	4	3.5685787E-7
U0	1	5	7.5556045E-7
U0	1	6	3.872547E-7
U0	1	7	2.0142166E-7
U0	1	8	2.0483225E-7
U0	1	9	1.838915E-7
U0	2	0	0.9998593
U0	2	1	9.993149E-5
U0	2	2	3.564439E-7
U0	2	3	3.8324844E-5
U0	2	4	3.4862052E-7
U0	2	5	7.3978725E-7
U0	2	6	3.7980914E-7
U0	2	7	1.9801939E-7
U0	2	8	2.0162399E-7
U0	2	9	3.2549167E-7
U0	3	0	0.0012419338
U0	3	1	1.6667493E-4
U0	3	2	1.3393279E-4
U0	3	3	1.8086928E-4
U0	3	4	2.2645727E-5
U0	3	5	2.3880837E-4
U0	3	6	3.036771E-7
U0	3	7	1.6333023E-7
U0	3	8	1.6826645E-7
U0	3	9	0.9980145
U0	4	0	0.9997987
U0	4	1	7.855683E-5
U0	4	2	1.7688427E-9
U0	4	3	2.999048E-5
U0	4	4	1.7596344E-9
U0	4	5	3.1248786E-9
U0	4	6	1.0646063E-9
U0	4	7	1.0457709E-9
U0	4	8	8.3931617E-10
U0	4	9	9.271608E-5
U0	5	0	0.0012368911
U0	5	1	1.3218816E-4
U0	5	2	1.1682521E-4
U0	5	3	1.5643712E-4
U0	5	4	1.6869779E-5
U0	5	5	1.8213209E-4
U0	5	6	5.1146483E-9
U0	5	7	4.6496047E-9
U0	5	8	3.932545E-9
U0	5	9	0.9981587
U0	6	0	0.9996929
U0	6	1	7.7018834E-5
U0	6	2	2.5493558E-9
U0	6	3	2.8564738E-5
U0	6	4	2.5410678E-9
U0	6	5	4.4525006E-9
U0	6	6	1.516329E-9
U0	6	7	1.4816305E-9
U0	6	8	1.1933463E-9
U0	6	9	2.0149813E-4
U0	7	0	0.99979156
U0	7	1	5.5042918E-5
U0	7	2	2.229084E-9
U0	7	3	2.1596465E-5
U0	7	4	2.2345086E-9
U0	7	5	3.7628523E-9
U0	7	6	1.2799705E-9
U0	7	7	1.230453E-9
U0	7	8	1.0061902E-9
U0	7	9	1.3185784E-4
U0	8	0	0.0012834069
U0	8	1	1.15958355E-4
U0	8	2	9.004672E-5
U0	8	3	1.2538263E-4
U0	8	4	2.6722967E-7
U0	8	5	1.5843657E-4
U0	8	6	2.5747823E-7
U0	8	7	1.3644565E-7
U0	8	8	1.3979151E-7
U0	8	9	0.998226
U0	9	0	0.99950176
U0	9	1	4.4947257E-5
U0	9	2	6.186002E-5
U0	9	3	3.6028177E-5
U0	9	4	6.473975E-5
U0	9	5	1.681682E-4
U0	9	6	9.873624E-5
U0	9	7	2.0025098E-5
U0	9	8	1.8521589E-6
U0	9	9	1.8996583E-6
U0	10	0	3.0048818E-6
U0	10	1	5.615111E-5
U0	10	2	1.3983768E-4
U0	10	3	9.5311174E-5
U0	10	4	9.567385E-5
U0	10	5	2.0135607E-4
U0	10	6	1.3426529E-6
U0	10	7	0.0
U0	10	8	4.5513528E-4
U0	10	9	0.9989522
U0	11	0	2.9572232E-6
U0	11	1	4.098663E-5
U0	11	2	1.2113753E-4
U0	11	3	8.203855E-5
U0	11	4	7.842849E-5
U0	11	5	1.6061995E-4
U0	11	6	6.5424444E-9
U0	11	7	0.0
U0	11	8	4.0735636E-4
U0	11	9	0.99910647
U0	12	0	3.0088659E-6
U0	12	1	2.9401637E-5
U0	12	2	1.0507496E-4
U0	12	3	6.364609E-5
U0	12	4	6.751519E-5
U0	12	5	1.6009697E-4
U0	12	6	9.79082E-8
U0	12	7	4.9032533E-8
U0	12	8	3.8738185E-4
U0	12	9	0.9991837
U0	13	0	7.162495E-5
U0	13	1	2.9795421E-5
U0	13	2	5.7340767E-5
U0	13	3	6.264316E-5
U0	13	4	5.4743264E-6
U0	13	5	4.3145348E-5
U0	13	6	0.0
U0	13	7	0.0
U0	13	8	0.99907994
U0	13	9	6.500625E-4
U0	14	0	2.9712617E-6
U0	14	1	3.0045154E-5
U0	14	2	9.0337264E-5
U0	14	3	5.490026E-5
U0	14	4	5.6319142E-5
U0	14	5	9.886247E-5
U0	14	6	0.0
U0	14	7	0.0
U0	14	8	5.4558454E-4
U0	14	9	0.99912095
U0	15	0	0.9980775
